source_id,field,id,ra,dec,region,sky_group,sky_group_size,in_support,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spectrum_eligible,test_evaluable_source,verdict_source,test_evaluable_row,verdict_row,label,label_strict,ambiguous,final_class,verdict_rule,ambiguity_reason,z_spec,z_spec_source,z_list,z_archive,archive_grade
364877,primer-cosmos-west,28675,150.10875466781877,2.2087109653775236,COSMOS,339175,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
364967,primer-cosmos-west,89323,150.10883856455987,2.377867519258999,COSMOS,339256,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365006,primer-cosmos-west,76792,150.10887587555084,2.3305398099369623,COSMOS,339290,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365032,primer-cosmos-west,25399,150.10889898646334,2.200133992188781,COSMOS,339315,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365059,primer-cosmos-west,52218,150.10892076768454,2.2659612207045345,COSMOS,339300,3,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365242,primer-cosmos-west,100950,150.10908646982972,2.427532979111477,COSMOS,339506,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365317,primer-cosmos-west,47623,150.10915317054892,2.25710944956064,COSMOS,339576,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365469,primer-cosmos-west,80868,150.10928540441617,2.345907072229332,COSMOS,339710,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365715,primer-cosmos-west,50332,150.10953746990307,2.2619677489994867,COSMOS,339937,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365768,primer-cosmos-west,87639,150.10958503670835,2.371511101829677,COSMOS,339982,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365835,primer-cosmos-west,87051,150.10965617632954,2.3692701581602034,COSMOS,340042,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
365852,primer-cosmos-west,56184,150.10967105691472,2.277525959645244,COSMOS,340056,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366014,primer-cosmos-west,48143,150.10981364794432,2.2574017726761437,COSMOS,340196,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366194,primer-cosmos-west,48854,150.10997155693846,2.2590877230511643,COSMOS,340357,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366504,primer-cosmos-west,95058,150.11024264306758,2.4022085137786235,COSMOS,340639,1,True,True,False,False,False,True,True,False,False,,,False,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,4.3891,list,4.3891,,
366581,primer-cosmos-west,49635,150.1103176847326,2.260745018330354,COSMOS,340705,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366842,primer-cosmos-west,79462,150.11057127085655,2.340934029982565,COSMOS,340937,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366947,primer-cosmos-west,77216,150.1106659200958,2.3323046950453086,COSMOS,341026,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
366957,primer-cosmos-west,50930,150.1106728807506,2.26319527943677,COSMOS,341035,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367038,primer-cosmos-west,24170,150.11075132082985,2.196798239340485,COSMOS,341111,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367424,primer-cosmos-west,25828,150.1110786313962,2.2011373403805097,COSMOS,341446,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367536,primer-cosmos-west,25017,150.11117272470426,2.199034642876568,COSMOS,341549,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367544,primer-cosmos-west,102300,150.11118120232987,2.434001720132712,COSMOS,341557,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367635,primer-cosmos-west,93973,150.1112503785807,2.3976453093969523,COSMOS,341638,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367669,primer-cosmos-west,50883,150.11127567544827,2.2631072096086697,COSMOS,341669,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
367875,primer-cosmos-west,24782,150.11147507692826,2.1984037596400787,COSMOS,341856,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
368206,primer-cosmos-west,23814,150.11179356721937,2.1959731685993527,COSMOS,342142,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
368838,primer-cosmos-west,32402,150.1123643772846,2.2204069111670424,COSMOS,342715,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
368937,primer-cosmos-west,24634,150.1124378488394,2.1980188212859324,COSMOS,342803,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
368943,primer-cosmos-west,95806,150.11244319388854,2.405212336418468,COSMOS,342809,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
368975,primer-cosmos-west,54557,150.11247132802222,2.27206657957827,COSMOS,342837,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369069,primer-cosmos-west,29876,150.11255678343133,2.2122024928339545,COSMOS,342923,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369108,primer-cosmos-west,24661,150.1125901370549,2.198083120736373,COSMOS,342958,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369210,primer-cosmos-west,92550,150.11267531818078,2.3914445688457415,COSMOS,343051,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369378,primer-cosmos-west,52713,150.1128268988651,2.2672776396845427,COSMOS,343208,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369690,primer-cosmos-west,99680,150.11310373622916,2.42208846603693,COSMOS,343491,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369781,primer-cosmos-west,56282,150.11316913237138,2.277904793755023,COSMOS,343571,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369809,primer-cosmos-west,82091,150.11319638290487,2.3506598069165783,COSMOS,343598,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369838,primer-cosmos-west,102593,150.11321848333657,2.4352211864372615,COSMOS,343626,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
369897,primer-cosmos-west,99679,150.11326682638915,2.4219147758905253,COSMOS,343680,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
370064,primer-cosmos-west,52335,150.1134229427473,2.2663202064488575,COSMOS,343837,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
370163,primer-cosmos-west,100390,150.11351037264922,2.4250847245217555,COSMOS,343924,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
370288,primer-cosmos-west,74898,150.11362842686626,2.3229709362443005,COSMOS,344031,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
370369,primer-cosmos-east,46328,150.1136787799178,2.338071473453026,COSMOS,344112,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
370786,primer-cosmos-east,10929,150.1140054876657,2.2010637552336396,COSMOS,344481,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
371620,primer-cosmos-west,51470,150.11470996213689,2.2640162422291,COSMOS,345214,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
371689,primer-cosmos-west,20958,150.11477827469986,2.1875236708476806,COSMOS,345281,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
371750,primer-cosmos-east,65794,150.11485928958092,2.4094010800226173,COSMOS,345336,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
371822,primer-cosmos-east,13418,150.1149222082352,2.21258281110549,COSMOS,345396,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372040,primer-cosmos-west,27864,150.11512589246922,2.2064776679339,COSMOS,345595,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372070,primer-cosmos-east,61255,150.1151569060856,2.391338825862394,COSMOS,345622,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372234,primer-cosmos-west,33003,150.11530336498475,2.222885161155594,COSMOS,345774,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372411,primer-cosmos-west,82287,150.1154814979046,2.351338023775356,COSMOS,345934,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372610,primer-cosmos-east,55092,150.11568127385456,2.3695356088237025,COSMOS,346117,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372666,primer-cosmos-west,100737,150.11574488011374,2.4266070300006795,COSMOS,346168,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372690,primer-cosmos-west,85208,150.11577310419972,2.362854262644459,COSMOS,346192,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
372976,primer-cosmos-east,47026,150.11599592729118,2.3404269673217377,COSMOS,346438,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
373189,primer-cosmos-west,100934,150.11617228940875,2.427452665145499,COSMOS,346637,1,True,True,False,False,False,False,True,True,,,,True,False,,False,True,"ambiguous, used in neither class","not established V-shaped, in a photometric LRD list",not established V-shaped but listed in: Kocevski et al. 2024 catalog; Perger et al. 2025 compilation,,,,,
373635,primer-cosmos-east,10234,150.11656273100544,2.1970808490540774,COSMOS,347044,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
373783,primer-cosmos-east,63366,150.11670337458827,2.399388262003849,COSMOS,347179,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
373984,primer-cosmos-west,76183,150.1169047298812,2.328222428253445,COSMOS,347370,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374134,primer-cosmos-east,70344,150.1170352274492,2.427336461791019,COSMOS,347395,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374267,primer-cosmos-west,20391,150.11717384397542,2.1853962611042057,COSMOS,347631,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374302,primer-cosmos-west,29856,150.1171981336257,2.2123514189943236,COSMOS,347663,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374475,primer-cosmos-east,39172,150.1173929339548,2.3122053052711284,COSMOS,347824,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374629,primer-cosmos-west,48164,150.1175285183703,2.2568402954119597,COSMOS,347963,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374681,primer-cosmos-west,100773,150.11756959046326,2.42676404210844,COSMOS,348012,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374700,primer-cosmos-east,6188,150.11759240141308,2.1742255999150326,COSMOS,348029,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374954,primer-cosmos-east,51315,150.11781360901938,2.3554127499532562,COSMOS,348257,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
374968,primer-cosmos-west,81976,150.11782667638914,2.350053570973966,COSMOS,348270,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375014,primer-cosmos-east,62016,150.1178613679399,2.3942073999184212,COSMOS,348311,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375418,primer-cosmos-east,37821,150.11823999714628,2.3072745051064056,COSMOS,348681,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375432,primer-cosmos-east,59222,150.11825746120329,2.3839453455793924,COSMOS,348694,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375772,primer-cosmos-east,10661,150.11858400994063,2.1996362648694077,COSMOS,349011,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375875,primer-cosmos-west,14825,150.1186871084345,2.166846794165166,COSMOS,349102,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
375915,primer-cosmos-east,57936,150.11873387713652,2.378127883640893,COSMOS,349142,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376010,primer-cosmos-west,27870,150.1188439699427,2.206640074982257,COSMOS,349229,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376109,primer-cosmos-east,67233,150.118945559857,2.414928034509412,COSMOS,349334,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376172,primer-cosmos-west,17308,150.1189975337655,2.1736833958762207,COSMOS,349383,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376242,primer-cosmos-east,16545,150.1190638652524,2.2267531087605006,COSMOS,349450,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376270,primer-cosmos-east,10578,150.1190897099758,2.199179545017392,COSMOS,349477,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376441,primer-cosmos-east,56045,150.11926345210426,2.3725863018621656,COSMOS,349639,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376481,primer-cosmos-east,43935,150.11929733232077,2.32885162628742,COSMOS,349680,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376483,primer-cosmos-west,101824,150.11930355231445,2.4319088638546917,COSMOS,349682,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376588,primer-cosmos-west,68521,150.11941240890667,2.304830945275194,COSMOS,349780,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376729,primer-cosmos-east,68218,150.11953736861298,2.4185709361146293,COSMOS,349908,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376894,primer-cosmos-west,70080,150.11971285414486,2.308028017477545,COSMOS,350065,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
376913,primer-cosmos-west,17373,150.1197291334359,2.1738593353971027,COSMOS,350083,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377210,primer-cosmos-west,91616,150.12000144295354,2.3869240738219584,COSMOS,350357,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377267,primer-cosmos-east,75329,150.1200464068749,2.447744630771398,COSMOS,350409,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377523,primer-cosmos-east,16832,150.1202833248115,2.2266332384604164,COSMOS,350644,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377567,primer-cosmos-west,91345,150.1203199448133,2.3856593105414543,COSMOS,350642,2,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377640,primer-cosmos-west,51048,150.12038734915313,2.263392854748649,COSMOS,350752,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377771,primer-cosmos-east,62914,150.12050535053254,2.397800021279737,COSMOS,350874,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377792,primer-cosmos-east,13089,150.12052042193065,2.2110239286350484,COSMOS,350895,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377930,primer-cosmos-west,99359,150.12067025368202,2.4207427040128904,COSMOS,351024,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
377970,primer-cosmos-west,18258,150.1207033172205,2.177168819101522,COSMOS,351008,2,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378051,primer-cosmos-east,7530,150.12078046800684,2.1824319420743916,COSMOS,351131,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378189,primer-cosmos-east,40812,150.12091825524493,2.3179323730169585,COSMOS,351259,1,True,True,False,False,True,True,False,False,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,3.5045,list,3.5045,3.5045,3.0
378409,primer-cosmos-west,17012,150.12112454043879,2.1727110022130893,COSMOS,351469,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378769,primer-cosmos-west,77033,150.12149514009278,2.3315969705915203,COSMOS,351799,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378823,primer-cosmos-east,43548,150.121551852095,2.3275376871995577,COSMOS,351850,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378872,primer-cosmos-west,105573,150.1216060512422,2.4492374895898306,COSMOS,351895,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378902,primer-cosmos-west,109385,150.12164272659737,2.4681341472820635,COSMOS,351926,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378907,primer-cosmos-east,59538,150.121648046332,2.385119169657783,COSMOS,351930,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378923,primer-cosmos-west,72441,150.12165932687384,2.3146620621759757,COSMOS,351942,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
378982,primer-cosmos-west,88501,150.12171976443716,2.374597920035912,COSMOS,352000,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379107,primer-cosmos-east,50796,150.1218377291556,2.353737669460246,COSMOS,352118,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379166,primer-cosmos-east,8263,150.12189859016874,2.1867184251389493,COSMOS,352171,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379592,primer-cosmos-west,53949,150.12237643288174,2.269052872148033,COSMOS,352576,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379759,primer-cosmos-west,67675,150.1225310877702,2.303224465524662,COSMOS,352734,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379771,primer-cosmos-west,80770,150.12254670698312,2.34567196644513,COSMOS,352747,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379940,primer-cosmos-west,107184,150.12271055477075,2.456872659387138,COSMOS,352900,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379949,primer-cosmos-east,47280,150.12271808954011,2.3417016316313175,COSMOS,352908,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379951,primer-cosmos-west,91471,150.12271896151069,2.3864773963443695,COSMOS,352911,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379971,primer-cosmos-east,5906,150.12273400734261,2.172489980873666,COSMOS,352930,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
379995,primer-cosmos-east,75541,150.12275372420942,2.448516116010179,COSMOS,352951,2,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380036,primer-cosmos-east,6207,150.12279307493233,2.174805509182085,COSMOS,352985,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380038,primer-cosmos-west,81369,150.12279442528646,2.347919721343275,COSMOS,352986,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380227,primer-cosmos-east,80069,150.1229603969602,2.4685956130104625,COSMOS,353161,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380255,primer-cosmos-west,77490,150.12298938771116,2.3334281255298546,COSMOS,353185,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380481,primer-cosmos-east,13220,150.12322253053443,2.211621867360669,COSMOS,353399,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380668,primer-cosmos-west,107707,150.12339325071807,2.4594092467943933,COSMOS,353572,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
380834,primer-cosmos-east,64175,150.1235420596438,2.4028556734161066,COSMOS,353725,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381113,primer-cosmos-west,26692,150.1238306820474,2.2033728663549526,COSMOS,353985,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381165,primer-cosmos-east,45870,150.12387739266308,2.3363900642559834,COSMOS,354033,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381318,primer-cosmos-east,37681,150.12402581622078,2.3068371759540702,COSMOS,354183,1,True,True,False,False,True,True,False,False,True,True,True,True,True,1.0,True,False,spectroscopic LRD,published spectroscopic LRD list,,4.442185,list,4.442185,4.444075,3.0
381419,primer-cosmos-east,51407,150.12414159002967,2.355848884108239,COSMOS,354277,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381453,primer-cosmos-east,46271,150.12418124279864,2.337438889200842,COSMOS,354311,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381466,primer-cosmos-west,107911,150.12419573311522,2.4603216318048786,COSMOS,354323,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381493,primer-cosmos-east,39096,150.12423138070378,2.311834228555415,COSMOS,354349,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
381566,primer-cosmos-west,95424,150.12430604494537,2.4038196228606625,COSMOS,354415,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
